user_id,seq_d1,seq_d2,domain_id,also_view,also_view_d1,also_view_d2
61781,[],"[12585, 22661, 19839, 16364, 14881, 28280, 6949]",1,"[14069, 31054, 1409, 25202, 5443, 7102, 36030, 8748, 12105, 14395, 29443, 12654]",[],"[14069, 31054, 1409, 25202, 5443, 7102, 36030, 8748, 12105, 14395, 29443, 12654]"
51983,[],"[2926, 193, 17931, 4235, 28260]",1,[],[],[]
11797,"[8021, 35507, 19132, 5698]",[],0,[],[],[]
61144,[],"[36205, 13741, 20026, 26048, 15043, 23665]",1,[],[],[]
47586,[],"[27489, 21880, 30914, 22774, 11146, 26041]",1,"[22687, 23857, 12333, 12720, 26479, 34583, 18060, 17979, 17669, 11988, 35087, 2673, 21902, 18179, 15621, 13145, 10731, 23981, 19897, 13618, 36610, 2965, 22528, 9705, 10481, 26910, 32143, 17801, 7034, 3565, 30045, 35183, 31706, 33495, 21298, 22282, 5128, 34886, 31513, 2732, 25409, 17280, 1300, 21486, 2373, 11786, 11972, 28692, 15324, 8306, 13121, 5704]",[],"[22687, 23857, 12333, 12720, 26479, 34583, 18060, 17979, 17669, 11988, 35087, 2673, 21902, 18179, 15621, 13145, 10731, 23981, 19897, 13618, 36610, 2965, 22528, 9705, 10481, 26910, 32143, 17801, 7034, 3565, 30045, 35183, 31706, 33495, 21298, 22282, 5128, 34886, 31513, 2732, 25409, 17280, 1300, 21486, 2373, 11786, 11972, 28692, 15324, 8306, 13121, 5704]"
38392,[],"[26100, 23024, 4196, 27227]",1,"[28287, 11981, 27321, 2543, 4677, 2713, 33094, 37547, 16945, 24431]",[],"[28287, 11981, 27321, 2543, 4677, 2713, 33094, 37547, 16945, 24431]"
14607,"[3831, 37395, 7808]",[],0,[],[],[]
84836,[],"[9278, 7314, 3334, 30707, 18788, 14335]",1,[],[],[]
35490,[],"[5128, 501, 5001, 35603, 24985, 20539, 8123]",1,"[32689, 9505, 29422, 6462, 23295, 7933, 6361, 23497, 20477, 14538, 34611, 11661, 2193, 35363, 28281, 11706, 12244, 3020, 33488, 25949, 35005, 16217, 23982, 33258, 37464, 14389, 18655, 18305, 30719, 387, 14950, 18549, 17446]",[],"[32689, 9505, 29422, 6462, 23295, 7933, 6361, 23497, 20477, 14538, 34611, 11661, 2193, 35363, 28281, 11706, 12244, 3020, 33488, 25949, 35005, 16217, 23982, 33258, 37464, 14389, 18655, 18305, 30719, 387, 14950, 18549, 17446]"
60913,[],"[20341, 15277, 25304, 7929, 21643, 10559, 5346, 33733]",1,"[9684, 26718, 1493, 9751, 20894, 7783, 24431]",[],"[9684, 26718, 1493, 9751, 20894, 7783, 24431]"
47228,[],"[32557, 27705, 4033, 6329, 17302, 36452]",1,"[17514, 27833, 11305, 36313, 27227, 37316, 35641, 26793, 7110, 27309, 11624, 26330, 10653, 19460, 22295, 16504, 26093, 28144, 13335, 1663, 25673, 24478, 33171, 12806, 9338, 20895, 8087, 9972, 11956, 33919, 25943, 11300, 30717, 17721, 14655, 25442, 9620, 1747]",[],"[17514, 27833, 11305, 36313, 27227, 37316, 35641, 26793, 7110, 27309, 11624, 26330, 10653, 19460, 22295, 16504, 26093, 28144, 13335, 1663, 25673, 24478, 33171, 12806, 9338, 20895, 8087, 9972, 11956, 33919, 25943, 11300, 30717, 17721, 14655, 25442, 9620, 1747]"
15171,"[27972, 4411]",[],0,[],[],[]
17782,"[23812, 19210, 14322, 9200, 19508]",[],0,[],[],[]
16716,"[14825, 18376]",[],0,[],[],[]
82107,[],"[24116, 24986, 34799, 10622, 21400]",1,[],[],[]
80475,[],"[22297, 8168, 17931, 14938]",1,[],[],[]
64190,[],"[3763, 6008, 18957, 14066, 33185, 28293, 33372, 32083]",1,"[1895, 18439, 11292, 20053, 14066, 2786, 15330, 4873, 34900, 14496, 8600, 9512, 20834, 26172, 22817, 18957, 35069, 9548, 17725, 14474, 18086, 2917, 28293, 27044]",[],"[1895, 18439, 11292, 20053, 14066, 2786, 15330, 4873, 34900, 14496, 8600, 9512, 20834, 26172, 22817, 18957, 35069, 9548, 17725, 14474, 18086, 2917, 28293, 27044]"
9258,"[30954, 31324, 28110]",[],0,[],[],[]
82331,[],"[11690, 30012, 33679]",1,[],[],[]
23265,[],"[30577, 5051, 7554, 24685, 7863, 23097]",1,"[18090, 24072, 29971, 36637, 21665, 15659, 11614, 548, 34884, 20164, 19967, 31356, 17934, 35701, 21958, 35962, 20634, 21437, 31224, 28757, 18558, 10567, 20178, 14835, 5577]",[],"[18090, 24072, 29971, 36637, 21665, 15659, 11614, 548, 34884, 20164, 19967, 31356, 17934, 35701, 21958, 35962, 20634, 21437, 31224, 28757, 18558, 10567, 20178, 14835, 5577]"
39529,[],"[23980, 460, 3508, 3019, 35218]",1,"[29784, 15939, 14506, 14469, 9013, 35560, 27608, 2348, 10087, 13902, 10906, 24908, 27788, 28481, 31478, 3782, 20942, 9839]",[],"[29784, 15939, 14506, 14469, 9013, 35560, 27608, 2348, 10087, 13902, 10906, 24908, 27788, 28481, 31478, 3782, 20942, 9839]"
64973,[],"[33317, 13437, 37384, 17855, 1497, 8872]",1,"[14447, 36920, 27223, 35906, 12666, 25035, 27827, 18538, 19334, 37138, 11965, 20931, 12599, 27464, 29952, 35669, 7400, 8744, 25751, 28543, 35593, 8945, 14872, 33745, 25467, 17189, 2213, 31186, 30628, 17937]",[],"[14447, 36920, 27223, 35906, 12666, 25035, 27827, 18538, 19334, 37138, 11965, 20931, 12599, 27464, 29952, 35669, 7400, 8744, 25751, 28543, 35593, 8945, 14872, 33745, 25467, 17189, 2213, 31186, 30628, 17937]"
68032,[],"[12112, 22297, 4956, 25817]",1,[],[],[]
45805,[],"[28873, 12079, 4245, 21582]",1,"[23683, 10227, 24076, 25830, 13180, 9771, 28887, 19159, 9113, 28639, 19124, 29277, 30067, 6671, 9396, 19823, 6161, 34088, 2190, 22145, 16354, 3647, 12325, 34128, 28292, 25769, 14644, 21173, 27797, 23647, 26374, 7114]",[],"[23683, 10227, 24076, 25830, 13180, 9771, 28887, 19159, 9113, 28639, 19124, 29277, 30067, 6671, 9396, 19823, 6161, 34088, 2190, 22145, 16354, 3647, 12325, 34128, 28292, 25769, 14644, 21173, 27797, 23647, 26374, 7114]"
84553,[],"[26248, 11787, 10663, 35861, 29752, 12738]",1,[],[],[]
41570,[],"[26710, 3702, 36992, 3767, 16217]",1,[],[],[]
22516,[],"[9609, 12755, 14858, 8682, 27262]",1,"[20379, 14877, 9142, 18015, 30369, 12216, 10046, 17955, 9633, 9609, 10848, 30186, 34375, 36005, 4625, 20475, 23987, 5566, 6677, 2646, 3982, 4882, 13754, 2304, 32223]",[],"[20379, 14877, 9142, 18015, 30369, 12216, 10046, 17955, 9633, 9609, 10848, 30186, 34375, 36005, 4625, 20475, 23987, 5566, 6677, 2646, 3982, 4882, 13754, 2304, 32223]"
22407,[],"[20091, 1518, 31511, 13724, 21090, 6187]",1,"[19371, 24477, 7582, 35150, 7149, 31275, 35045, 8557, 15050, 4654, 21638, 34476, 5751, 7835, 20905, 13773, 30033, 18631, 13151, 6792, 24663, 23768, 12240, 6377, 23460, 17805, 15270, 20489, 12984, 28175]",[],"[19371, 24477, 7582, 35150, 7149, 31275, 35045, 8557, 15050, 4654, 21638, 34476, 5751, 7835, 20905, 13773, 30033, 18631, 13151, 6792, 24663, 23768, 12240, 6377, 23460, 17805, 15270, 20489, 12984, 28175]"
10061,"[28782, 32388, 23314]",[],0,[],[],[]
45774,[],"[18035, 29105, 20155, 19613, 33754, 31985]",1,"[15154, 37506, 35776, 13139, 22509, 12061, 22121, 13447, 19021, 6396, 171, 21050, 34731, 19127, 15583, 18070, 25471, 6674, 30390, 10441, 16687, 30437, 24097, 29997, 29224, 31728, 33618, 26345, 28810, 10616, 8787, 27163, 32403, 27403, 26791, 5192, 24399, 19925, 7119, 212, 23834, 16119, 6861, 21867, 32668, 31994, 14574, 9985, 22355, 36408, 3047, 4225, 19691, 15343, 18343, 33257, 2975, 12322, 31092, 9714, 12043, 13168, 9186, 20179, 25793, 29177, 29475, 16738, 19112, 4781, 33540, 8055, 15481, 13164, 32288, 3049, 34880, 9002, 14964, 11869]",[],"[15154, 37506, 35776, 13139, 22509, 12061, 22121, 13447, 19021, 6396, 171, 21050, 34731, 19127, 15583, 18070, 25471, 6674, 30390, 10441, 16687, 30437, 24097, 29997, 29224, 31728, 33618, 26345, 28810, 10616, 8787, 27163, 32403, 27403, 26791, 5192, 24399, 19925, 7119, 212, 23834, 16119, 6861, 21867, 32668, 31994, 14574, 9985, 22355, 36408, 3047, 4225, 19691, 15343, 18343, 33257, 2975, 12322, 31092, 9714, 12043, 13168, 9186, 20179, 25793, 29177, 29475, 16738, 19112, 4781, 33540, 8055, 15481, 13164, 32288, 3049, 34880, 9002, 14964, 11869]"
32743,[],"[4748, 12499, 20341, 33892, 13639, 37557, 14776, 435]",1,[],[],[]
52881,[],"[14598, 2475, 20771, 21044, 31622, 14628, 35998, 3227, 17321, 21772, 18933, 35641, 8708, 14932, 765, 18655, 1012, 33308]",1,"[30486, 13484, 13494, 12515, 32773, 34040, 25257, 13566, 33878, 27339, 37138, 23488, 13732, 25085, 11034, 37065, 37360, 7707, 19613, 37384, 13549, 3633, 37615, 301, 29685, 33118, 15770, 32723, 25598, 21774, 31449, 10615, 20927, 15156, 30379, 2519, 85, 9774, 3259, 30854, 36653, 26290, 21952, 23001, 1994, 12358, 31794, 15643, 9591, 31555, 18934, 6769]",[],"[30486, 13484, 13494, 12515, 32773, 34040, 25257, 13566, 33878, 27339, 37138, 23488, 13732, 25085, 11034, 37065, 37360, 7707, 19613, 37384, 13549, 3633, 37615, 301, 29685, 33118, 15770, 32723, 25598, 21774, 31449, 10615, 20927, 15156, 30379, 2519, 85, 9774, 3259, 30854, 36653, 26290, 21952, 23001, 1994, 12358, 31794, 15643, 9591, 31555, 18934, 6769]"
26382,[],"[23684, 19680, 35640, 34961, 22728, 25126, 36393, 30776]",1,"[9712, 18265, 3650, 18339, 20650, 36148, 30768, 36206, 18983]",[],"[9712, 18265, 3650, 18339, 20650, 36148, 30768, 36206, 18983]"
15748,"[33705, 13062, 16307, 36412]",[],0,"[29188, 29117, 24005, 29907, 15085, 10514, 19793, 18145, 6116, 2482, 24940, 24307, 609, 33439, 29680, 36868, 19802, 22782, 7644, 14622, 21111, 9330]","[29188, 29117, 24005, 29907, 15085, 10514, 19793, 18145, 6116, 2482, 24940, 24307, 609, 33439, 29680, 36868, 19802, 22782, 7644, 14622, 21111, 9330]",[]
73088,[],"[31649, 17910, 27710, 25608, 1845, 26807, 4699, 18181, 29736]",1,"[17630, 29694, 1574, 1179, 6559, 29797, 27590, 8825, 16499, 18181, 19484, 33634, 4256, 34212, 10559, 11698, 8410, 29293, 20762, 19535, 30363, 29298, 29007, 15602, 36207, 16210, 30486, 6586, 16857, 19374, 9924, 16898, 12513, 18800, 19988, 817, 26244, 34594, 25428, 3435, 20200, 23488, 20277, 19644, 10392, 19613, 15468, 11801, 7904, 3386, 9989, 29685, 25063, 30270, 7141, 33118, 11486, 18308, 32723, 15770, 18563, 8579, 13566, 31449]",[],"[17630, 29694, 1574, 1179, 6559, 29797, 27590, 8825, 16499, 18181, 19484, 33634, 4256, 34212, 10559, 11698, 8410, 29293, 20762, 19535, 30363, 29298, 29007, 15602, 36207, 16210, 30486, 6586, 16857, 19374, 9924, 16898, 12513, 18800, 19988, 817, 26244, 34594, 25428, 3435, 20200, 23488, 20277, 19644, 10392, 19613, 15468, 11801, 7904, 3386, 9989, 29685, 25063, 30270, 7141, 33118, 11486, 18308, 32723, 15770, 18563, 8579, 13566, 31449]"
86775,[],"[8508, 10495, 1819, 20065, 27238]",1,[],[],[]
14482,"[21870, 17345, 4483, 17456]",[],0,[],[],[]
48786,[],"[14478, 36657, 9710, 4426, 32191, 16464, 28280]",1,"[9079, 30456, 8518, 33784, 23106]",[],"[9079, 30456, 8518, 33784, 23106]"
70139,[],"[2091, 16234, 32447]",1,[],[],[]
8949,"[14630, 12196, 29982]",[],0,[],[],[]
35362,[],"[12004, 25718, 5849, 18631, 12269, 1507]",1,[],[],[]
12337,"[8045, 36182, 3593, 16671, 1893, 10925]",[],0,"[23314, 32546, 27161, 9501, 30277, 28908, 31959, 6562, 8045, 30463, 36182, 31677, 21993, 9827, 2069, 3593, 26098, 20409, 32388, 4929, 2263, 8246, 30944, 35973, 31395, 16285, 12254, 37202, 21770, 36588, 21517, 29879, 11440, 17866, 2367]","[23314, 32546, 27161, 9501, 30277, 28908, 31959, 6562, 8045, 30463, 36182, 31677, 21993, 9827, 2069, 3593, 26098, 20409, 32388, 4929, 2263, 8246, 30944, 35973, 31395, 16285, 12254, 37202, 21770, 36588, 21517, 29879, 11440, 17866, 2367]",[]
10428,"[25368, 7437, 1217, 17965, 26366]",[],0,[],[],[]
80296,[],"[4867, 15192, 6869, 30707]",1,[],[],[]
31325,[],"[396, 3493, 9037, 10608, 26315, 29516, 29366, 4572, 8673, 29136, 8891, 17203, 36912]",1,"[18012, 2362, 8683, 36635, 35495, 22125, 33433, 6487, 30738, 10347, 29337, 32442, 5751, 2990, 12788, 1704, 23453, 11203, 14403, 3507, 28511, 10788, 34406, 2890, 1775, 28342, 16520, 21691, 25768]",[],"[18012, 2362, 8683, 36635, 35495, 22125, 33433, 6487, 30738, 10347, 29337, 32442, 5751, 2990, 12788, 1704, 23453, 11203, 14403, 3507, 28511, 10788, 34406, 2890, 1775, 28342, 16520, 21691, 25768]"
30966,[],"[28454, 24324, 6473, 20585, 34812]",1,"[17255, 28287, 30520]",[],"[17255, 28287, 30520]"
68506,[],"[22661, 22337, 11186, 26168]",1,[],[],[]
64863,[],"[35831, 31745, 14087, 23051]",1,[],[],[]
63879,[],"[24269, 33495, 6800, 29400, 12333, 32982, 4763]",1,[],[],[]
27506,[],"[20924, 4302, 5106, 22231]",1,"[8412, 26905, 18621, 35087, 36262, 24103, 36316, 18060, 3176, 29644, 30045, 3176, 28245, 32319, 34058, 35148]",[],"[8412, 26905, 18621, 35087, 36262, 24103, 36316, 18060, 3176, 29644, 30045, 3176, 28245, 32319, 34058, 35148]"
20115,[],"[37197, 12877, 23772, 10745]",1,[],[],[]
59526,[],"[34828, 9056, 6101]",1,[],[],[]
15555,"[29838, 32377, 6222, 17328, 37261]",[],0,[],[],[]
10535,"[4839, 9782, 28022, 10756]",[],0,[],[],[]
10856,"[2727, 9391, 25301, 1088]",[],0,[],[],[]
18560,"[30028, 5661, 32815, 788]",[],0,[],[],[]
17648,"[29328, 9596, 25896, 2002]",[],0,[],[],[]
14906,"[32029, 22837]",[],0,[],[],[]
11633,"[22149, 32476, 1471]",[],0,[],[],[]
28165,[],"[19475, 23199, 12151]",1,[],[],[]
62016,[],"[17310, 12378, 3863, 13773, 27990, 11610, 23117, 36830, 2052, 3375, 21977, 18100, 35106]",1,[],[],[]
40680,[],"[5169, 6208, 8915, 7223, 7335, 17241, 20242, 3609, 29736]",1,"[32474, 24067, 23097, 35527, 15081, 3401, 14244, 8312, 28634, 28940, 743, 17112, 36570, 5245, 18628, 22527, 29207, 29994, 3904, 26022, 16276, 10938, 36333, 32562, 13361, 22975, 8919, 9870, 28506, 27643, 20641, 4088]",[],"[32474, 24067, 23097, 35527, 15081, 3401, 14244, 8312, 28634, 28940, 743, 17112, 36570, 5245, 18628, 22527, 29207, 29994, 3904, 26022, 16276, 10938, 36333, 32562, 13361, 22975, 8919, 9870, 28506, 27643, 20641, 4088]"
82295,[],"[22436, 13980, 4196, 35641, 6638]",1,[],[],[]
58586,[],"[1642, 33495, 32284, 35189, 23925]",1,[],[],[]
6737,"[29589, 3199, 15966, 20207]",[],0,[],[],[]
30424,[],"[3497, 13204, 18781, 31214, 19814]",1,[],[],[]
12777,"[32720, 15436, 1263, 6075]",[],0,[],[],[]
60208,[],"[25765, 7613, 23602, 16432]",1,[],[],[]
84907,[],"[22033, 18626, 8939, 22775, 9097]",1,[],[],[]
60839,[],"[20341, 12603, 34245, 27454, 17463, 35641]",1,[],[],[]
43832,[],"[11607, 13009, 29516, 31144, 10020, 6411, 7687]",1,[],[],[]
41243,[],"[17267, 35720, 14601, 24409, 26833]",1,[],[],[]
10547,"[12044, 24840, 4114, 18671, 30846]",[],0,[],[],[]
5403,"[8972, 16841, 3960, 8044]",[],0,[],[],[]
91907,[],"[3619, 1221, 22080]",1,[],[],[]
48,"[9136, 12479, 28022, 29384, 24081]",[],0,[],[],[]
17921,"[8888, 18216, 12890, 27364]",[],0,[],[],[]
9769,"[19470, 33051, 22880, 29237, 28200]",[],0,[],[],[]
39656,[],"[23977, 28386, 23548, 34522, 23168, 22523]",1,"[12432, 35775, 31272, 30171, 33791, 27400, 20892, 34223, 17370, 3613, 18658, 8120, 33595, 20351, 36839, 34955, 20473, 8959, 13945, 8773, 33650, 2498, 23462, 22296, 5932, 11491, 8031, 9012, 30689, 23997, 4821, 8115, 5403, 12172, 776, 1224, 9539, 10517, 32964, 30707, 27135, 34656, 34930, 11883, 19254, 1390, 28470, 12868, 20255, 8099, 34241, 10948, 27220]",[],"[12432, 35775, 31272, 30171, 33791, 27400, 20892, 34223, 17370, 3613, 18658, 8120, 33595, 20351, 36839, 34955, 20473, 8959, 13945, 8773, 33650, 2498, 23462, 22296, 5932, 11491, 8031, 9012, 30689, 23997, 4821, 8115, 5403, 12172, 776, 1224, 9539, 10517, 32964, 30707, 27135, 34656, 34930, 11883, 19254, 1390, 28470, 12868, 20255, 8099, 34241, 10948, 27220]"
62965,[],"[31152, 5559, 19417, 30099, 27885]",1,[],[],[]
85471,[],"[37113, 36816, 14297, 22080, 36262]",1,[],[],[]
66618,[],"[25336, 20230, 4523, 8013, 15]",1,"[20526, 15237, 22230, 17240, 15018, 8550, 20712, 19338, 2669, 32552, 23321, 29422, 17046, 35052, 9032, 27931, 27546, 10656, 7933, 25978, 4523, 27483, 5498, 29360, 19098, 4975, 34611, 12653, 4471, 7301, 5611, 11706, 33488]",[],"[20526, 15237, 22230, 17240, 15018, 8550, 20712, 19338, 2669, 32552, 23321, 29422, 17046, 35052, 9032, 27931, 27546, 10656, 7933, 25978, 4523, 27483, 5498, 29360, 19098, 4975, 34611, 12653, 4471, 7301, 5611, 11706, 33488]"
38351,[],"[27643, 29828, 11022, 4088, 26128]",1,"[17660, 24067, 3401, 14244, 28634, 28940, 743, 16826, 17112, 36570, 5245, 18628, 10202, 29207, 1501, 4590, 29994, 5169, 26022, 10938, 32562, 22975, 33288, 8919, 9870, 11739, 14966, 20641, 4088, 21599, 16370, 18768, 4628, 31613, 28555, 9629, 20473, 2667, 28049, 15739, 17660, 12547, 23097, 3401, 14244, 28634, 28940, 743, 30703, 17112, 36570, 5245, 18628, 29207, 5169, 29994, 26022, 3904, 10938, 36333, 13361, 22975, 11739, 32464, 14966, 28506, 27643, 24067, 17074, 19546]",[],"[17660, 24067, 3401, 14244, 28634, 28940, 743, 16826, 17112, 36570, 5245, 18628, 10202, 29207, 1501, 4590, 29994, 5169, 26022, 10938, 32562, 22975, 33288, 8919, 9870, 11739, 14966, 20641, 4088, 21599, 16370, 18768, 4628, 31613, 28555, 9629, 20473, 2667, 28049, 15739, 17660, 12547, 23097, 3401, 14244, 28634, 28940, 743, 30703, 17112, 36570, 5245, 18628, 29207, 5169, 29994, 26022, 3904, 10938, 36333, 13361, 22975, 11739, 32464, 14966, 28506, 27643, 24067, 17074, 19546]"
87259,[],"[30562, 4998]",1,[],[],[]
38945,[],"[19358, 30694, 17340, 4242, 14438, 5561, 9695, 31047, 15678, 28548, 32289, 33238, 2369, 4361]",1,"[18655, 382, 28449, 14420, 24293, 23525, 26824, 1181, 22881, 32555, 15584, 9157, 8011, 13619, 12928, 33399, 23003, 1463, 11763, 14655, 35106, 30973, 11535, 35923, 19405, 1866, 12421, 5134, 19355, 34703, 23124, 36737, 28144, 13568, 21974, 33826, 19554, 14420, 9972, 7662, 2675, 11658, 14958, 15584, 30469, 33399, 29214, 17689, 30327, 13516, 12199, 19177, 18048, 25634, 9056, 5511, 12546, 24383, 16438, 16130, 19229, 24157, 22482, 10474, 16990, 14157]",[],"[18655, 382, 28449, 14420, 24293, 23525, 26824, 1181, 22881, 32555, 15584, 9157, 8011, 13619, 12928, 33399, 23003, 1463, 11763, 14655, 35106, 30973, 11535, 35923, 19405, 1866, 12421, 5134, 19355, 34703, 23124, 36737, 28144, 13568, 21974, 33826, 19554, 14420, 9972, 7662, 2675, 11658, 14958, 15584, 30469, 33399, 29214, 17689, 30327, 13516, 12199, 19177, 18048, 25634, 9056, 5511, 12546, 24383, 16438, 16130, 19229, 24157, 22482, 10474, 16990, 14157]"
50843,[],"[8999, 16602, 19326, 9722]",1,"[22436, 34314, 16370, 16313, 31127, 22958, 37217, 28555, 13860, 3613, 20473, 30199]",[],"[22436, 34314, 16370, 16313, 31127, 22958, 37217, 28555, 13860, 3613, 20473, 30199]"
52027,[],"[6235, 11376, 29955, 32989, 20572, 14199]",1,"[24079, 9684, 1493, 28178, 37158, 26855, 17748, 27857, 7783, 19898, 23020, 27662, 24431]",[],"[24079, 9684, 1493, 28178, 37158, 26855, 17748, 27857, 7783, 19898, 23020, 27662, 24431]"
56390,[],"[9473, 33853, 18631, 3800]",1,"[3393, 19078, 36024, 37441, 19078, 34583, 20678, 36490, 32920, 31955, 12298, 18621, 13077, 13145, 24887, 13855, 13856, 16188, 29461, 552, 35350, 25326, 31471, 36262, 18222, 22354, 36048, 28245, 33319, 2333, 37118, 37041, 22827]",[],"[3393, 19078, 36024, 37441, 19078, 34583, 20678, 36490, 32920, 31955, 12298, 18621, 13077, 13145, 24887, 13855, 13856, 16188, 29461, 552, 35350, 25326, 31471, 36262, 18222, 22354, 36048, 28245, 33319, 2333, 37118, 37041, 22827]"
8020,"[24132, 1997, 21870, 8704]",[],0,"[15499, 7171, 29603, 23903, 7150, 31395, 29212, 22545, 33010, 7682, 29320, 34651, 6499, 15087, 28901, 10960]","[15499, 7171, 29603, 23903, 7150, 31395, 29212, 22545, 33010, 7682, 29320, 34651, 6499, 15087, 28901, 10960]",[]
50497,[],"[37435, 27590, 36205, 19357, 1304, 21786, 18654, 24734, 23792, 4409, 37195, 16939, 34799, 4628, 656, 1989, 17005]",1,"[17761, 10830, 29718, 22751, 6335, 29042, 21097, 553, 35839, 17170, 25043, 17873, 29974, 30280, 31601, 30947, 21392, 18108, 4297, 16590, 21951, 36995, 37022, 13897, 5837, 3010, 4273]",[],"[17761, 10830, 29718, 22751, 6335, 29042, 21097, 553, 35839, 17170, 25043, 17873, 29974, 30280, 31601, 30947, 21392, 18108, 4297, 16590, 21951, 36995, 37022, 13897, 5837, 3010, 4273]"
67662,[],"[14153, 16652, 30707, 27632, 3284, 35623]",1,"[6453, 19843, 17944, 17564, 29532, 3575, 18658, 24256, 15174, 21992, 398, 37026, 36655, 30079, 36872, 27738, 28618, 5222, 35182, 28967]",[],"[6453, 19843, 17944, 17564, 29532, 3575, 18658, 24256, 15174, 21992, 398, 37026, 36655, 30079, 36872, 27738, 28618, 5222, 35182, 28967]"
28201,[],"[28589, 2309, 30158, 1058, 37201, 853]",1,"[8308, 20223, 28628, 6141, 31876, 18320, 14561, 16416, 6324, 26644, 25361, 24577, 17931, 136, 16763, 11111, 30760, 31363, 17901, 15642, 10453, 21186, 8026, 229, 33162, 5100, 28105, 1560, 2343, 32577, 25949, 17933, 35005, 26824, 18655, 18305, 8795, 18520, 14950, 18549]",[],"[8308, 20223, 28628, 6141, 31876, 18320, 14561, 16416, 6324, 26644, 25361, 24577, 17931, 136, 16763, 11111, 30760, 31363, 17901, 15642, 10453, 21186, 8026, 229, 33162, 5100, 28105, 1560, 2343, 32577, 25949, 17933, 35005, 26824, 18655, 18305, 8795, 18520, 14950, 18549]"
16407,"[3576, 4075, 10621, 23504, 29322]",[],0,[],[],[]
6225,"[20653, 1446, 24561, 15857, 26878, 18851]",[],0,[],[],[]
17054,"[12646, 11696]",[],0,"[10160, 5960, 13936, 11080, 7024, 22808, 5114, 34758, 15341, 8632]","[10160, 5960, 13936, 11080, 7024, 22808, 5114, 34758, 15341, 8632]",[]
64701,[],"[19888, 6584]",1,[],[],[]
7556,"[10094, 35727, 28414, 18955, 13551, 25232, 34446]",[],0,[],[],[]
84555,[],"[26248, 31930, 556, 28280, 13232]",1,[],[],[]
36626,[],"[25273, 1716, 7946, 1395, 22440, 7595, 20294, 5435]",1,"[21872, 35017, 27750, 20657, 6147, 195, 11775, 22360, 37125, 37515, 3820, 25645, 19859, 25614, 33841, 2714, 31141, 9162, 26171, 5421, 18548, 26991, 13636, 32346, 24136, 1438, 26033, 24322]",[],"[21872, 35017, 27750, 20657, 6147, 195, 11775, 22360, 37125, 37515, 3820, 25645, 19859, 25614, 33841, 2714, 31141, 9162, 26171, 5421, 18548, 26991, 13636, 32346, 24136, 1438, 26033, 24322]"
76778,[],"[23578, 2507, 28712, 5711, 5118, 16346, 14476, 10538]",1,"[12091, 7461, 24556, 16928, 33582, 18173, 16707, 29693, 35262, 26716, 19859, 35230, 8397, 20470, 21591, 4656, 5162, 20143, 3589, 28718, 9162, 23170, 4588, 16915, 36904, 25088, 15720, 27600, 3268, 25131, 26991, 29361, 26101, 2454, 22225, 37112, 26033, 5228, 24806, 23150, 8063, 5607, 28048]",[],"[12091, 7461, 24556, 16928, 33582, 18173, 16707, 29693, 35262, 26716, 19859, 35230, 8397, 20470, 21591, 4656, 5162, 20143, 3589, 28718, 9162, 23170, 4588, 16915, 36904, 25088, 15720, 27600, 3268, 25131, 26991, 29361, 26101, 2454, 22225, 37112, 26033, 5228, 24806, 23150, 8063, 5607, 28048]"
39164,[],"[36802, 24813, 5367, 11731, 36670, 15738]",1,[],[],[]
48781,[],"[14478, 2686, 27916, 3551, 14445]",1,"[3885, 13489, 14800, 37511, 14638, 28453, 25648, 24085, 8128, 15091, 27307, 29511, 22536, 25627, 10091, 15939, 34784, 8889, 9057, 18428, 16209, 20745, 19810, 21062, 28005, 28219, 31117, 28945, 36949, 14020, 37633, 2413, 25487, 32762, 1537, 23312, 20664]",[],"[3885, 13489, 14800, 37511, 14638, 28453, 25648, 24085, 8128, 15091, 27307, 29511, 22536, 25627, 10091, 15939, 34784, 8889, 9057, 18428, 16209, 20745, 19810, 21062, 28005, 28219, 31117, 28945, 36949, 14020, 37633, 2413, 25487, 32762, 1537, 23312, 20664]"
